Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.100000	1.662976	1.528818	59.524585	61.914001	
0.100000	1.667865	1.614823	59.331597	59.818000	
0.100000	1.665026	1.509218	59.471106	62.326001	
0.100000	1.650876	1.494512	59.654793	62.624001	
0.100000	1.657632	1.515701	59.516059	62.272002	
0.100000	1.653506	1.512702	59.741598	62.202001	
0.100000	1.648582	1.507556	59.781901	62.306001	
0.100000	1.644101	1.512170	60.062469	62.348001	
0.100000	1.650802	1.530847	59.953962	61.832001	
0.100000	1.641997	1.513609	60.079520	62.394001	
0.100000	1.641399	1.512980	60.038442	62.244001	
0.100000	1.640792	1.505985	60.062469	62.446001	
0.100000	1.631960	1.506000	60.152375	62.578001	
0.100000	1.627416	1.540469	60.343037	61.700001	
0.100000	1.630898	1.505017	60.243831	62.428001	
0.100000	1.619093	1.527669	60.600353	62.058001	
0.100000	1.630244	1.529798	60.302734	62.286001	
0.100000	1.613231	1.530108	60.740637	62.070001	
0.100000	1.617231	1.520857	60.605779	62.266001	
0.100000	1.612179	1.470933	60.869296	63.430001	
0.100000	1.603044	1.495218	61.129712	62.664001	
0.100000	1.601785	1.458597	61.014230	63.642001	
0.100000	1.604391	1.510492	61.274647	62.572001	
0.100000	1.598023	1.499855	61.123512	62.596002	
0.100000	1.596484	1.460368	61.241319	63.578002	
0.100000	1.605269	1.465759	60.955326	63.442001	
0.100000	1.598590	1.518177	61.133588	62.400001	
0.100000	1.591438	1.463424	61.320375	63.628002	
0.100000	1.579466	1.477783	61.559865	63.156001	
0.100000	1.585214	1.449097	61.370753	63.664001	
0.100000	1.581549	1.487474	61.548239	63.006001	
0.100000	1.574896	1.448658	61.617994	63.996001	
0.100000	1.576419	1.427254	61.608693	64.358002	
0.100000	1.576199	1.492441	61.808656	62.950001	
0.100000	1.570364	1.475855	61.852059	63.070002	
0.100000	1.565430	1.475078	61.959790	63.364001	
0.100000	1.555786	1.473743	62.178354	63.476001	
0.100000	1.560037	1.426632	62.247334	64.308002	
0.100000	1.554897	1.415377	62.253534	64.512001	
0.100000	1.551888	1.446507	62.262060	63.920002	
0.100000	1.549422	1.497538	62.358941	62.578001	
0.100000	1.543557	1.450101	62.420170	63.654001	
0.100000	1.540164	1.433490	62.630983	64.218001	
0.100000	1.534564	1.416585	62.651910	64.692001	
0.100000	1.530053	1.415974	62.835596	64.656001	
0.100000	1.528127	1.405129	62.920077	64.864002	
0.100000	1.524781	1.418790	62.840247	64.796001	
